State,District,age_0_5,age_5_17,age_18_greater,bio_age_5_17,bio_age_17_,demo_age_5_17,demo_age_17_,hospital_count,early life visibility gap,AAE,AAE_log,Average_annual_engagement_normalized,Follow_Through_Failure,district_lat,district_lon,district_location,average_nearest_5_hospitals,,District area
Himachal Pradesh,Hamirpur,1181,16,1,11206,12613,883,6437,193,0.013366750208855471,659.1764705882352,6.4925071789600395,0.9511544735077768,0.07303556658395369,31.6861745,76.52130919999999,"(31.6861745, 76.52130919999999)",1.685229038224043,,1118
Himachal Pradesh,Kangra,3869,75,22,44703,45210,3693,30434,546,0.019016227180527423,588.1973684210526,6.37876121821912,0.934490652210394,0.07630638262702234,32.1014764,76.2731465,"(32.1014764, 76.2731465)",1.1497154508193916,,5739
Himachal Pradesh,Kinnaur,137,21,5,2221,2246,141,1028,62,0.13291139240506333,100.95454545454545,4.624527081161893,0.6774947643276329,0.059669911129919595,31.65095759999999,78.4751945,"(31.65095759999999, 78.4751945)",3.5434793910478937,,6401
Himachal Pradesh,Kullu,1022,111,106,11409,9839,1211,8391,126,0.09796999117387462,101.86607142857143,4.633427864742959,0.6787987320996349,0.09595119245701608,31.9591246,77.1091991,"(31.9591246, 77.1091991)",1.5344393634427673,,5503
Himachal Pradesh,Lahaul and Spiti,70,3,0,682,725,91,478,54,0.04109589041095896,170.5,5.144583266605995,0.7536831694577109,0.11757105943152454,32.6192107,77.3783789,"(32.6192107, 77.3783789)",21.794784441177487,,13835
Himachal Pradesh,Mandi,2460,43,11,28869,34465,2289,14016,416,0.01717938473831404,656.1136363636364,6.487856966030051,0.9504732157580041,0.0734619211142848,31.7087153,76.9320104,"(31.7087153, 76.9320104)",1.6448336975986557,,3950
Himachal Pradesh,Shimla,1488,161,21,19863,19864,1841,13901,356,0.09763493026076409,122.61111111111111,4.817140436704176,0.7057126853451237,0.0848191660907625,31.104963,77.1639874,"(31.104963, 77.1639874)",0.5551700484870843,,5131
Himachal Pradesh,Sirmaur,1510,67,7,15275,16178,2634,16784,197,0.04248573240329745,224.63235294117646,5.418906917769099,0.7938716761163308,0.14706867671691792,30.5628455,77.4701972,"(30.5628455, 77.4701972)",3.457369088110375,,2825
Himachal Pradesh,Solan,1105,65,6,16252,17317,1260,7723,242,0.05555555555555558,246.24242424242425,5.51036932996232,0.8072709500974694,0.07194655398846571,30.9084245,77.09990309999999,"(30.9084245, 77.09990309999999)",2.124126345267787,,1936
Himachal Pradesh,Una,1226,21,0,15138,16411,1095,8466,163,0.016840417000801966,688.0909090909091,6.535373205838047,0.9574343607843978,0.06745102870518664,31.4684649,76.2708152,"(31.4684649, 76.2708152)",1.6454827674583892,,1540
Jammu and Kashmir,Anantnag,2978,341,35,26948,20621,5246,30309,75,0.10274178969569148,78.7953216374269,4.379464876639779,0.6415930693900813,0.16294455660816898,33.7311255,75.14870069999999,"(33.7311255, 75.14870069999999)",0.9048806076252935,,3984
Jammu and Kashmir,Bandipore,1290,308,43,10653,9721,2600,13295,45,0.1927409261576971,34.47572815533981,3.5688487487083163,0.5228375354912241,0.19616719480911424,34.5052269,74.6868815,"(34.5052269, 74.6868815)",5.5242758727444965,,398
Jammu and Kashmir,Baramula,3198,532,64,28536,33399,5150,31635,85,0.14262734584450398,53.53846153846154,3.9989061690705907,0.5858410914315831,0.15287796479354054,34.1472665,74.2648829,"(34.1472665, 74.2648829)",3.88430393924475,,4588
Jammu and Kashmir,Budgam,2467,243,16,23204,14048,6630,24106,70,0.0896678966789668,95.09836065573771,4.565372257097526,0.668828562814491,0.2222222222222222,33.9348549,74.64004320000001,"(33.9348549, 74.64004320000001)",1.6959375296695351,,1371
Jammu and Kashmir,Doda,3449,1023,32,19429,17350,1109,10263,40,0.2287567084078712,18.97363281,2.9944130443787134,0.4386825126540818,0.053994839086615704,33.1457497,75.5480491,"(33.1457497, 75.5480491)",1.8134576368432829,,8912
Jammu and Kashmir,Ganderbal,773,59,11,7268,6428,1034,6495,55,0.07091346153846156,121.13333333333334,4.805113344131866,0.7039507122601316,0.12453330121642779,34.2429768,75.0143824,"(34.2429768, 75.0143824)",3.6246939037519694,,259
Jammu and Kashmir,Jammu,3749,835,36,45899,52900,2480,32443,140,0.1821553228621291,54.90311004784689,4.023620014531982,0.5894616780586353,0.051260851591566764,32.7266016,74.8570259,"(32.7266016, 74.8570259)",0.9144522985722384,,3097
Jammu and Kashmir,Kathua,2643,310,9,23083,17080,1772,18658,65,0.10497798848628515,74.2218649517685,4.320441946031418,0.6329461903123637,0.07129063405214033,32.3863082,75.5173465,"(32.3863082, 75.5173465)",3.1234409673738956,,2651
Jammu and Kashmir,Kishtwar,1058,205,6,10878,10042,967,4901,35,0.16231195566112433,52.80582524271845,3.985381737193288,0.5838597576375391,0.08163093027182171,33.3115906,75.76621949999999,"(33.3115906, 75.76621949999999)",3.4596059691776313,,7737
Jammu and Kashmir,Kulgam,970,232,9,14367,11377,2329,10078,50,0.19301164725457576,61.66094420600859,4.137738354130727,0.606180052983253,0.13948613523387435,33.6449908,75.018031,"(33.6449908, 75.018031)",1.6553530193499388,,416
Jammu and Kashmir,Kupwara,2400,444,40,24776,24984,7740,37390,55,0.1561181434599156,55.67640449438202,4.037357977637166,0.5914742942489917,0.2380293384998616,34.5261786,74.2546136,"(34.5261786, 74.2546136)",2.091722755829685,,2379
Jammu and Kashmir,Poonch,2065,548,17,25885,20491,4052,19386,45,0.20972062763107535,47.14936247723133,3.8743078978082215,0.5675874030126323,0.1353463825238827,33.7619849,74.3118212,"(33.7619849, 74.3118212)",3.1089308398798297,,1674
Jammu and Kashmir,Pulwama,1742,118,15,20583,12249,3432,18054,60,0.0634408602150538,172.96638655462183,5.158862099832166,0.7557750233017169,0.1429047301798801,33.8716117,74.89456919999999,"(33.8716117, 74.89456919999999)",1.3148386373478809e-12,,1398
Jammu and Kashmir,Rajouri,2072,595,9,29904,25844,2395,13413,50,0.2230971128608924,50.1744966442953,3.9352412955301532,0.5765141661615532,0.07414860681114552,33.3716143,74.315191,"(33.3716143, 74.315191)",2.6524452942203274,,2630
Jammu and Kashmir,Ramban,1317,597,6,21848,8029,1857,5897,35,0.31191222570532917,36.53511705685619,3.6252769496255692,0.5311042858012388,0.07833459883573779,33.2463875,75.1938909,"(33.2463875, 75.1938909)",2.687738808470116,,1329
Jammu and Kashmir,Reasi,1136,570,9,12538,10702,1119,7281,40,0.33411488862837047,21.95796847635727,3.133665086541799,0.4590829834117789,0.08193000439302972,33.2589654,74.8273184,"(33.2589654, 74.8273184)",2.59653816409714,,1719
Jammu and Kashmir,Samba,532,47,9,6837,4388,628,4492,55,0.08117443868739205,142.4375,4.965899400254864,0.7275059232662378,0.08411465309402626,32.5885841,75.1078332,"(32.5885841, 75.1078332)",3.458924567066073,,904
Jammu and Kashmir,Shopian,845,212,21,9253,6276,1844,6363,45,0.2005676442762535,43.44131455399061,3.7941695447567683,0.5558471074837417,0.16615606415570372,33.7157027,74.8039205,"(33.7157027, 74.8039205)",3.080387835533964,,312
Jammu and Kashmir,Srinagar,2853,271,135,32592,40252,3495,36211,160,0.08674775928297052,119.82352941176471,4.794331046432288,0.7023711020403878,0.09684659720682776,34.1079265,74.8039205,"(34.1079265, 74.8039205)",0.568624035167539,,294
Jammu and Kashmir,Udhampur,2448,349,11,22370,23116,1172,15678,70,0.12477654629960677,63.91428571428571,4.1730677183516285,0.6113558166595403,0.04978125132735845,32.9159847,75.1416173,"(32.9159847, 75.1416173)",1.1298348773362439,,4550
Jharkhand,Bokaro,3507,2278,17,45932,62500,4424,66249,142,0.3937770095073466,20.154453707766564,3.051850460523385,0.4470971133325031,0.08785273149711063,23.6692956,86.15111200000001,"(23.6692956, 86.15111200000001)",5.645018134465624,,2883
Jharkhand,Chatra,3448,2819,35,32491,35201,3989,43307,107,0.4498164991223871,11.521631205673758,2.5274576451783206,0.3702733904713003,0.10934459033469478,24.206475,84.8718433,"(24.206475, 84.8718433)",0.7071858392827741,,3706
Jharkhand,Deoghar,4518,3679,127,33194,34232,4022,56038,195,0.4488227400268391,9.020108695652175,2.3045939434673595,0.3376237836211408,0.10806889324770938,24.485179,86.694785,"(24.485179, 86.694785)",2.7792841102538492,,2477
Jharkhand,Dhanbad,6878,4061,92,52546,98523,5776,102021,179,0.3712405155864339,12.935992122107336,2.6344748548191816,0.3859514474817092,0.09903468614440272,23.7956531,86.43038589999999,"(23.7956531, 86.43038589999999)",0.9826207388241551,,2075
Jharkhand,Dumka,2743,2996,86,36526,39686,4019,55639,294,0.5220421676250218,12.187520854187522,2.579270992595226,0.3778640631998126,0.09912198490603265,24.2684794,87.24880879999999,"(24.2684794, 87.24880879999999)",1.1477302002361636,,3761
Jharkhand,East Singhbhum,7645,2827,152,63408,93257,4226,61300,134,0.26995798319327735,22.42149929278642,3.1536543737459115,0.462011420673741,0.06248244252236268,22.4866756,86.49965460000001,"(22.4866756, 86.49965460000001)",2.385456282494018,,3533
Jharkhand,Garhwa,4837,1602,15,41950,63092,3503,38886,208,0.24879639695604905,26.169681846537742,3.302101713636084,0.4837590056243492,0.07706692480309764,24.1548982,83.7995617,"(24.1548982, 83.7995617)",2.0638237039577985,,4093
Jharkhand,Giridih,7695,6526,82,53614,56796,9740,115931,199,0.45889881161662327,8.21418722230734,2.2207443856373685,0.32533979535076973,0.15373687948859602,24.19135,86.2996368,"(24.19135, 86.2996368)",0.9771680835052308,,4853
Jharkhand,Godda,3238,2135,17,44532,36402,3785,53892,255,0.397357156151126,20.848314606741575,3.0841237838636624,0.45182516599751144,0.07833519599321163,24.8255215,87.2135177,"(24.8255215, 87.2135177)",6.314492212588404e-05,,2110
Jharkhand,Gumla,4083,2524,94,33578,54300,3800,42953,165,0.3820190706826093,13.298217821782178,2.660134901651766,0.38971065292615215,0.10166136065705343,23.0441295,84.53794549999999,"(23.0441295, 84.53794549999999)",1.5536621387921201,,5360
Jharkhand,Hazaribagh,4483,2256,31,39962,42704,6182,70189,148,0.3347677696987683,17.70580416482056,2.928833858847142,0.42907514003699954,0.13396901072705603,23.9924669,85.3636758,"(23.9924669, 85.3636758)",0.6017856936501069,,4302
Jharkhand,Jamtara,3160,1274,16,17787,21854,1682,31321,118,0.28732521425349566,13.950588235294118,2.7047506459050448,0.3962468743835434,0.08638931689779147,23.9612357,86.80480179999999,"(23.9612357, 86.80480179999999)",1.6836139242943442,,1801
Jharkhand,Khunti,1426,1173,45,15296,27659,1410,20011,78,0.4513274336283186,13.028960817717206,2.641123822783644,0.3869255235126304,0.08439576225534207,23.0797595,85.2774207,"(23.0797595, 85.2774207)",3.6057415322433073,,2535
Jharkhand,Kodarma,2280,1240,12,19200,23841,1893,25295,111,0.3522727272727273,15.471394037066881,2.80162518159537,0.4104390262674017,0.0897411586233052,24.4676805,85.59336449999999,"(24.4676805, 85.59336449999999)",0.18131756631831697,,1500
Jharkhand,Latehar,1675,923,11,22149,21314,3017,35628,89,0.3552732871439569,23.97077922077922,3.2177063100834795,0.47139505077302596,0.11987920689792188,23.7463215,84.5091102,"(23.7463215, 84.5091102)",5.251128178305082,,4291
Jharkhand,Lohardaga,1984,919,56,13862,25334,1511,15908,137,0.3165690664829487,15.067391304347826,2.776791833301746,0.406800932435453,0.09828281514244828,23.4415776,84.6869722,"(23.4415776, 84.6869722)",0.9221488466575352,,1502
Jharkhand,Pakur,4168,3008,45,22162,17609,3017,46122,203,0.41917502787068006,7.365237620471918,2.124084740547215,0.31117912501171896,0.1198173153296267,24.6336908,87.8500644,"(24.6336908, 87.8500644)",1.0979584041329018,,1805
Jharkhand,Palamau,6768,2060,64,57685,57990,9550,108187,373,0.23334843679202533,27.98884036875303,3.366910941055646,0.4932535791204656,0.1420370039859599,23.8409874,84.1012861,"(23.8409874, 84.1012861)",8.055694076033912,,4574
Jharkhand,Ramgarh,1902,1066,11,17337,19900,2377,33083,275,0.35916442048517516,16.248359887535145,2.847717059973606,0.41719150186787657,0.12056809535886381,23.6362593,85.5124209,"(23.6362593, 85.5124209)",0.8308913627899541,,1341
Jharkhand,Ranchi,9318,4613,334,61673,116101,8306,95347,66,0.3311320077524944,13.366493281317728,2.6648986397829937,0.39040854215588155,0.11869105458702486,23.3440997,85.309562,"(23.3440997, 85.309562)",1.078103367484546,,5097
Jharkhand,Sahibganj,3823,2848,15,37413,29109,4900,63505,370,0.42692250037475643,13.131976131976131,2.6484400405608652,0.38799735186432044,0.11580091695419956,25.2381216,87.64535920000002,"(25.2381216, 87.64535920000002)",1.3577369006336366,,2063
Jharkhand,Seraikela-Kharsawan,2943,1277,30,31898,46690,2229,32472,154,0.3026066350710901,24.959311424100157,3.2565303669887373,0.47708278809657123,0.06531293952180028,22.8561261,86.0121573,"(22.8561261, 86.0121573)",2.7986567337263724,,2725
Jharkhand,Simdega,1472,594,13,20497,42214,1750,24335,213,0.287512100677638,34.44873949579832,3.568087695104731,0.522726040883721,0.07865875584322186,22.6133396,84.5018278,"(22.6133396, 84.5018278)",1.1765661134276453,,3774
Jharkhand,West Singhbhum,4557,2841,49,61921,83376,4268,64194,169,0.38402270884022705,21.787825475017595,3.1262264229534695,0.45799321670780235,0.06448103943193836,22.3650858,85.4375574,"(22.3650858, 85.4375574)",3.0718291256240495,,7224
Karnataka,Bagalkot,6376,931,84,40323,38536,14952,38905,55,0.12741207061721638,43.26502145922747,3.7901947818528523,0.5552648033887313,0.2704971416166148,16.1691096,75.6615029,"(16.1691096, 75.6615029)",2.6234190262677024,,6593
Karnataka,Ballari,6073,863,65,54195,51412,8308,43471,85,0.12442329873125724,62.72569444444444,4.154587847722526,0.6086485094307278,0.13291949315243826,15.1393932,76.9214428,"(15.1393932, 76.9214428)",0.7595494852490806,,8447
Karnataka,Belagavi,12924,1502,122,97171,92899,25085,92258,140,0.10411756550672402,64.65136393878909,4.184358376447522,0.6130099018473946,0.2051825253359726,15.8608974,74.5129177,"(15.8608974, 74.5129177)",1.4307533337086806,,13415
Karnataka,Bengaluru,26217,7968,3811,195853,300201,42410,313356,300,0.23308468626590606,24.576860333793448,3.2416880495165206,0.47490838362203003,0.1779958365510526,12.9628669,77.57750899999999,"(12.9628669, 77.57750899999999)",0.737465126182512,,2196
Karnataka,Bengaluru Rural,3690,997,747,18765,19280,5721,42592,60,0.21271602304245785,18.802605210420843,2.9858135053289705,0.4374226773066871,0.23363417323477764,13.3232149,77.4701972,"(13.3232149, 77.4701972)",2.147507558747542,,2259
Karnataka,Bengaluru Urban,12126,7350,3801,23,123,326,3388,420,0.37738755391250767,0.0031288260100666575,0.0031239414200021193,0.00045765846301107973,0.9314285714285714,12.9700247,77.6536125,"(12.9700247, 77.6536125)",1.3634648965097174,,2190
Karnataka,Bidar,3960,896,64,38406,41302,6398,36661,65,0.18451400329489287,42.81605351170568,3.780000268762984,0.553771303810928,0.14279656288360673,17.9103939,77.51990789999999,"(17.9103939, 77.51990789999999)",1.6042288216448348,,5448
Karnataka,Chamarajanagar,2599,257,23,16980,16144,2463,15850,40,0.08998599439775912,65.81395348837209,4.201911943285727,0.6155815052609854,0.12667146677638347,11.9261471,76.9437312,"(11.9261471, 76.9437312)",0.7549732504300362,,5101
Karnataka,Chikkaballapur,2842,296,14,21218,20715,4231,31990,55,0.09432759719566608,71.44107744107744,4.282773506470001,0.6274277513162533,0.1662475442043222,13.4354985,77.7315344,"(13.4354985, 77.7315344)",2.0617952585029555,,4244
Karnataka,Chikkamagaluru,2292,206,38,16410,22070,2733,19552,60,0.08246597277822254,79.27536231884058,4.385462753435845,0.6424717603470377,0.1427601337233598,13.3161441,75.7720439,"(13.3161441, 75.7720439)",1.774302077688991,,7201
Karnataka,Chitradurga,4042,326,45,29756,31471,6123,41218,50,0.07463369963369959,90.99694189602447,4.521755336235967,0.6624386693181002,0.17065217391304346,14.2250932,76.3980464,"(14.2250932, 76.3980464)",0.5174953101954985,,8440
Karnataka,Dakshina Kannada,5896,530,79,38932,39119,7839,48563,160,0.08247743541861186,73.31826741996234,4.308356781800614,0.6311757097099769,0.1676002736680065,12.8819746,75.0339723,"(12.8819746, 75.0339723)",1.2969292128235608,,4559
Karnataka,Davanagere,4853,398,45,40676,55007,5641,31318,75,0.07579508665016188,101.94486215538848,4.634193526015605,0.6789109017321967,0.12178850554859881,14.4644085,75.921758,"(14.4644085, 75.921758)",0.9392370271079351,,5926
Karnataka,Dharwad,4733,351,19,41268,46553,11753,43366,110,0.06904012588512987,117.23863636363636,4.7727049243495285,0.6992028679211708,0.22166270604654673,15.4589236,75.007808,"(15.4589236, 75.007808)",0.8084805510592099,,4260
Karnataka,Gadag,4223,359,20,23127,18938,8138,21453,40,0.07835006547359236,64.24166666666666,4.178098324125868,0.61209280208824,0.26028273523955736,15.4315406,75.63551489999999,"(15.4315406, 75.63551489999999)",0.8865722862470097,,4656
Karnataka,Hassan,3277,191,19,29169,27525,6283,41131,90,0.05507497116493654,151.921875,5.029927170066148,0.7368860129613382,0.17722054551095817,13.0033234,76.1003894,"(13.0033234, 76.1003894)",0.8956032931600865,,6826
Karnataka,Haveri,4028,272,59,34540,35205,14439,44155,50,0.06325581395348834,126.52014652014653,4.848274364038629,0.7102738161141426,0.2947937933850551,14.7950698,75.39906739999999,"(14.7950698, 75.39906739999999)",0.9060693122898293,,4823
Karnataka,Kalaburagi,7746,1305,87,66411,68191,10888,53031,95,0.14418296320848523,50.85068912710567,3.948368225370352,0.5784372657741943,0.14085381630012936,17.329731,76.8342957,"(17.329731, 76.8342957)",0.5573616245477406,,10951
Karnataka,Kodagu,1095,75,41,8269,9036,1140,10341,45,0.0641025641025641,108.80263157894737,4.698684495809604,0.6883588503797087,0.12114771519659936,12.4183164,75.7407934,"(12.4183164, 75.7407934)",2.2867390831958443,,4102
Karnataka,Kolar,3841,314,31,31388,32895,6189,41076,60,0.07557160048134781,99.64444444444445,4.611593953785894,0.6756000568408252,0.16469742934695833,13.1362143,78.12909859999999,"(13.1362143, 78.12909859999999)",0.9153314241581327,,8223
Karnataka,Koppal,4752,650,49,31753,28059,8068,35331,45,0.12032580525731207,48.775729646697386,3.9075275087418126,0.5724540871266012,0.2026015770177289,15.3504652,76.1567298,"(15.3504652, 76.1567298)",2.03228577678916,,7189
Karnataka,Mandya,3401,150,43,31387,34392,4101,36160,70,0.042241622078287855,207.86092715231788,5.341668610150608,0.782556238213455,0.1155569331342106,12.5218157,76.89514880000002,"(12.5218157, 76.89514880000002)",2.1359075646441386,,4961
Karnataka,Mysuru,6507,677,250,50114,58993,6237,52179,130,0.09423719376391981,73.91445427728614,4.3163468529098905,0.6323462578002219,0.11067930153321977,12.2958104,76.6393805,"(12.2958104, 76.6393805)",0.8022444658500782,,6854
Karnataka,Raichur,7619,2056,104,53880,56997,7377,40787,65,0.2125064599483204,26.1934856587263,3.302977446776819,0.4838873008224059,0.12042508733553169,16.2047877,77.3552519,"(16.2047877, 77.3552519)",1.4153801608256897,,8361
Karnataka,Ramanagara,2727,403,23,20055,20867,3637,31197,55,0.12875399361022366,49.64108910891089,3.9247632844946763,0.574979134039886,0.15350525471658297,12.7208614,77.27989629999999,"(12.7208614, 77.27989629999999)",0.29700486378679564,,3576
Karnataka,Shivamogga,4115,331,43,29111,31392,5689,34576,85,0.07444894286999548,87.68373493975903,4.485076500908563,0.6570652076733026,0.16347231401396511,13.9299299,75.568101,"(13.9299299, 75.568101)",0.3256110845674821,,8477
Karnataka,Tumakuru,5546,349,47,46861,61461,7062,47663,95,0.059202714164546255,133.88857142857142,4.904449040785515,0.7185034250483929,0.13096209480008902,13.3378762,77.117325,"(13.3378762, 77.117325)",1.5200186056707943,,10598
Karnataka,Udupi,3340,210,43,20130,14498,3944,23432,100,0.05915492957746482,95.40284360189574,4.5685356991264205,0.6692920081299181,0.16382139148494287,13.3439188,74.74745039999999,"(13.3439188, 74.74745039999999)",0.9314251544009376,,3575
Karnataka,Uttara Kannada,3219,221,30,23598,19558,4134,26497,60,0.06424418604651161,106.29729729729729,4.675603461037012,0.6849774710647525,0.14906429163812066,14.6149597,74.83180159999999,"(14.6149597, 74.83180159999999)",0.8385547311351381,,10291
Karnataka,Vijayanagara,1822,241,56,5607,14341,2066,12626,50,0.1168201648085313,23.169421487603305,3.1850882592863394,0.46661649542027345,0.2692207453739901,14.8896825,76.17837390000001,"(14.8896825, 76.17837390000001)",3.9701348039308555,,11020
Karnataka,Vijayapura,7961,1772,97,56178,52037,14386,47968,75,0.18206102948731118,31.685279187817258,3.486924798800195,0.5108356494255366,0.20386877347126764,16.8301708,75.710031,"(16.8301708, 75.710031)",1.3785629296044868,,10541
Karnataka,Yadgir,5420,1416,111,33445,31738,7220,28213,45,0.20713867758923343,23.60268172194778,3.2028554500841304,0.4692193948154023,0.17754389416219937,16.748739,77.130872,"(16.748739, 77.130872)",3.4643905585506465,,5161
Kerala,Alappuzha,2536,892,131,34603,53026,2640,34195,95,0.2602100350058343,38.7491601343785,3.6825887121822465,0.5395004781869869,0.07088390076253893,9.498066699999999,76.3388484,"(9.498066699999999, 76.3388484)",0.6461445471431919,,1414
Kerala,Ernakulam,4185,1807,332,61215,87540,5733,60474,180,0.3015687583444593,33.85785398230089,3.5512784771613712,0.5202634848322151,0.0856323470104109,9.9816358,76.2998842,"(9.9816358, 76.2998842)",1.325130058156082,,3068
Kerala,Idukki,1399,271,28,19715,28218,1528,13964,45,0.16227544910179637,72.48161764705883,4.297035274898544,0.6295171051616986,0.07192619092449633,9.9188973,77.10249019999999,"(9.9188973, 77.10249019999999)",3.0518384126816462,,4358
Kerala,Kannur,4013,1722,230,49177,70222,4639,53071,120,0.30026155187445513,28.541497388276262,3.3857959660106847,0.4960202415935548,0.08619952803017635,11.8704703,75.367882,"(11.8704703, 75.367882)",0.936796137004985,,2966
Kerala,Kasaragod,2946,862,62,36517,37377,2485,27742,70,0.22636554621848737,42.31402085747393,3.7684763899261258,0.5520830517065083,0.0637130477142784,12.5064039,74.994322,"(12.5064039, 74.994322)",0.5473719678943427,,1992
Kerala,Kollam,3814,1042,213,50033,77278,4498,48602,110,0.21457990115321257,47.970278044103544,3.8912135435437993,0.5700640857679541,0.08248367930756254,8.8932118,76.6141396,"(8.8932118, 76.6141396)",0.3006386149869541,,2491
Kerala,Kottayam,2465,804,52,30704,47511,2352,27858,105,0.24594677271336796,38.141614906832295,3.667186220872322,0.5372440080578393,0.07114983210817678,9.591566799999999,76.5221531,"(9.591566799999999, 76.5221531)",0.0003977329563438047,,2208
Kerala,Kozhikode,4587,1914,203,61123,91063,9275,80652,140,0.29441624365482233,31.918015665796343,3.494020096525413,0.5118751129157089,0.1317490305260018,11.2488425,75.78392099999999,"(11.2488425, 75.78392099999999)",0.7671191854884607,,2344
Kerala,Malappuram,10205,4116,246,96696,127313,10011,142379,150,0.2874100970602611,23.487005100801554,3.1981425727877784,0.46852895671499556,0.09381677100123702,11.0509762,76.0710967,"(11.0509762, 76.0710967)",0.8567036355453391,,3550
Kerala,Palakkad,5174,1381,169,61028,98819,3894,46102,100,0.21067887109077044,44.159189580318376,3.8101937936004733,0.5581946652995704,0.05997874405064461,10.7733121,76.6580401,"(10.7733121, 76.6580401)",0.4014947821151057,,4480
Kerala,Pathanamthitta,1398,480,73,20056,39314,1955,19080,60,0.25559105431309903,41.696465696465694,3.754116146234332,0.5499792712020561,0.08881519171361076,9.2647582,76.78704139999999,"(9.2647582, 76.78704139999999)",4.9203547250770703e-05,,2637
Kerala,Thiruvananthapuram,4836,1394,433,55721,93096,5373,59565,160,0.22375601926163724,39.94336917562724,3.71218987229472,0.5438370580452643,0.0879450036827891,8.5241391,76.9366376,"(8.5241391, 76.9366376)",0.9586803659869967,,2192
Kerala,Thrissur,4914,1672,485,58766,86746,4994,53826,150,0.2538718493774673,35.126120741183506,3.5870161699287606,0.5254990687771517,0.07832374021737426,10.5241176,76.2120649,"(10.5241176, 76.2120649)",0.7015321895675826,,3032
Kerala,Wayanad,1265,233,18,12585,24268,1687,16378,55,0.1555407209612817,53.782051282051285,4.003362608954434,0.5864939613652772,0.11819519372241295,11.6993716,76.077316,"(11.6993716, 76.077316)",1.4825172412614132,,2132
Ladakh,Kargil,365,120,7,1711,1231,701,1788,82,0.24742268041237114,14.140495867768594,2.7173729996373344,0.39809605342759147,0.29050973891421467,34.5538522,76.1348944,"(34.5538522, 76.1348944)",,,14086
Ladakh,Leh,101,13,11,1098,1723,674,2572,96,0.11403508771929827,78.42857142857143,4.374858145195269,0.6409181816924759,0.380146644106035,34.1525864,77.57705349999999,"(34.1525864, 77.57705349999999)",,,45110
Lakshadweep,Lakshadweep,192,10,1,2226,2594,170,1006,20,0.04950495049504955,202.36363636363637,5.314995688691759,0.7786486462974506,0.07092198581560284,9.983665983851342,72.93310487031492,"(9.983665983851342, 72.93310487031492)",74.33442702012238,,32
Madhya Pradesh,Agar Malwa,2087,421,29,5721,11092,965,8919,40,0.1678628389154705,13.556872037914692,2.6780631871279157,0.3923371527455479,0.1443098549424256,23.7137337,76.0094637,"(23.7137337, 76.0094637)",3.3928722707576213,,2837
Madhya Pradesh,Alirajpur,3251,3390,369,33490,28643,2001,19593,30,0.5104652913717813,9.876142730757888,2.3865716501447496,0.34963354507150823,0.05637890228783951,22.3059709,74.35581479999999,"(22.3059709, 74.35581479999999)",2.0753220974325526,,3182
Madhya Pradesh,Anuppur,2864,349,13,31994,39356,3847,22348,35,0.10862122626828508,91.41142857142857,4.5262506568371474,0.6630972352898902,0.10733218012387702,23.1148065,81.6987997,"(23.1148065, 81.6987997)",0.6496819578002601,,3701
Madhya Pradesh,Ashok Nagar,5320,2608,261,44837,29539,6092,38925,45,0.32896064581231077,17.185511690302796,2.900625216085581,0.42494256443643796,0.11961515806008247,24.5775148,77.7318495,"(24.5775148, 77.7318495)",5.527942610722481e-05,,4674
Madhya Pradesh,Balaghat,6237,540,28,72713,54049,13036,66256,55,0.07968127490039845,134.4048059149723,4.908268854050429,0.7190630289694577,0.15202332361516036,21.812876,80.18382930000001,"(21.812876, 80.18382930000001)",3.101912263303954e-05,,9229
Madhya Pradesh,Barwani,12801,8355,667,78193,65234,12569,70190,40,0.3949234259784459,9.357707036859741,2.3377308838461306,0.3424783564711745,0.13848153983451406,22.0363157,74.903339,"(22.0363157, 74.903339)",2.095229308092975,,5427
Madhya Pradesh,Betul,6829,1207,130,69579,86243,10942,37304,50,0.15019910403185666,57.598509933774835,4.070709268508393,0.596360269517872,0.13588832865552272,21.9011601,77.8960201,"(21.9011601, 77.8960201)",1.9004596865985672,,10043
Madhya Pradesh,Bhind,8483,4845,639,51439,31926,8411,49605,55,0.36352040816326525,10.61473380107305,2.4522744474124334,0.35925902684927996,0.1405323219327998,26.5637768,78.78609159999999,"(26.5637768, 78.78609159999999)",1.2924004151580206,,4459
Madhya Pradesh,Bhopal,11256,1452,154,89809,96629,10700,80164,180,0.1142587346553352,61.8093599449415,4.140104106077502,0.6065266364348165,0.10645706894836335,23.2599333,77.412615,"(23.2599333, 77.412615)",0.6546613541378893,,2772
Madhya Pradesh,Burhanpur,6542,2759,388,33915,40226,3248,13295,60,0.2966347704547898,12.28804347826087,2.586864644299987,0.3789765357146909,0.08739640512323754,21.3145021,76.2180095,"(21.3145021, 76.2180095)",2.342989913025233,,3427
Madhya Pradesh,Chhatarpur,11504,5965,367,89515,69016,11821,68037,50,0.3414620184326521,15.004190412336573,2.772850588720797,0.40622353878596945,0.1166503843610922,24.9167821,79.5910058,"(24.9167821, 79.5910058)",3.581053700592519,,8687
Madhya Pradesh,Chhindwara,8308,625,48,63350,76841,16975,72447,65,0.0699652972125826,101.19808306709265,4.626912920911628,0.6778442906490495,0.21132634514354007,22.057437,78.9381729,"(22.057437, 78.9381729)",1.0322052366365192e-05,,11815
